"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"1019","4290",88,29193,331.738636363636,127.126599432127,348.710227272727,6262.60369324684,71.1659510596232,23.9902119094675,18.3868621750311,0.6750374449626,0.948383306331163,20.1828044636517,0.773428605267979,"Ta07577","Oa077AA086966_seed_lot",3.7731,0.0466,NA,NA,3.8197,0.0466,1888.41201716738
"1020","4291",134,75934,566.671641791045,97.4842209031995,582.029850746269,12073.280544281,90.0991085394105,29.0605925588465,25.1727960358805,0.722025815208431,0.973534535642152,26.7309017189539,0.86681673238216,"Ta06854","Oa054AA086341_seed_lot",0,0.2388,NA,0.144,0.2388,0.144,930.555555555556
"1021","4293",59,22878,387.762711864407,323.882539850646,401.830508474576,4236.0755764246,71.7978911258406,24.8618304204133,18.2159280938617,0.670635567511463,0.954967839463962,20.5585476140019,0.733623313261668,"Ta06946","Oa057AA086429_seed_lot",1.0802,0.0358,NA,NA,1.116,0.0358,1648.04469273743
"1022","4294",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA
"1023","4295",39,25787.5,661.217948717949,195.147069872678,682.987179487179,3829.40652775764,98.1899109681447,33.3115694339459,25.2996768951416,0.683949457807734,0.959837417790298,28.4033789037271,0.748328818850106,"Ta06947","Oa057AA086429_seed_lot",1.0862,0.0511,NA,NA,1.1373,0.0511,763.20939334638
"1024","4296",111,93367.5,841.148648648649,150.121172187891,865.40990990991,12315.3709449768,110.949287792584,37.1579433733279,29.1169830098882,0.717245065448249,0.971378153960416,32.5685387264134,0.785438078152038,"Ta06853","Oa054AA086341_seed_lot",1.9425,0.5262,NA,0.2125,2.4687,0.2125,522.352941176471
"1025","4297",121,97782,808.115702479339,127.990441705793,829.921487603306,13184.6573047638,108.964109956726,36.8151144705528,28.3841484479668,0.721289099153749,0.973554792253955,31.962033482229,0.774622455199853,"Ta08190","Oa097AA087542_seed_lot",1.0372,1.1319,NA,0.2247,2.1691,0.2247,538.495772140632
"1026","4298",145,91852,633.462068965517,115.018040293303,652.344827586207,13901.264513135,95.8707897457583,31.3567708903346,26.1635044887148,0.721894806375485,0.972303316871129,28.306627118912,0.840289223064242,"Ta06879","Oa055AA086362_seed_lot",1.1759,0.1954,NA,NA,1.3713,0.1954,742.067553735926
"1027","4299",96,70065.5,729.848958333333,148.399604904277,750.661458333333,9858.4610183239,102.692302274207,33.6603165070216,27.9194776763519,0.719168125334224,0.972258455540001,30.2839921775885,0.832107538427481,NA,NA,4.9438,0.3546,NA,0.1564,5.2984,0.1564,613.81074168798
"1028","4300",126,35703,283.357142857143,184.152804563415,298.099206349206,8141.61709582806,64.6160086970481,22.3441036542257,16.3255715975686,0.649433093501836,0.94119111521848,18.1716157872975,0.737177647602577,"Ta06945","Oa057AA086429_seed_lot",3.1451,0.0473,NA,NA,3.1924,0.0473,2663.84778012685
"1029","4301",121,126002,1041.33884297521,115.258897250133,1081.42561983471,15181.4352040291,125.466406644868,41.5395523260448,32.958506954603,0.710929558810561,0.962896340628183,36.3515694526053,0.795900198354522,"Ta08162","Oa096AA087503_seed_lot",1.6643,1.3355,NA,0.3332,2.9998,0.3332,363.145258103241
"1030","4302",106,81635.5,770.146226415094,123.107095594139,791.778301886792,11245.9109269381,106.093499310736,35.6747942960487,27.9214528236749,0.713576381189844,0.971478885672873,31.1405896437075,0.781817021445197,"Ta07337","Oa071AA086808_seed_lot",1.6051,0.1611,NA,NA,1.7662,0.1611,657.976412166356
"1031","4303",8,4984.5,623.0625,332.310895472899,644.875,745.16860806942,93.1460760086775,30.8064625263214,24.8652856349945,0.703007251030521,0.965049133973539,27.060781525297,0.809967617259503,"Ta06884","Oa055AA086362_seed_lot",0.3001,0.0094,NA,NA,0.3095,0.0094,851.063829787234
"1032","4304",105,101041,962.295238095238,147.092277016421,992.004761904762,12587.8633711338,119.884413058417,40.9508360726493,30.4891273498535,0.712103531828152,0.970111164780555,34.8901219685847,0.747737007609152,"Ta07741","Oa083AA087138_seed_lot",5.4813,0.5337,NA,0.2165,6.015,0.2165,484.988452655889
"1033","4305",143,143031,1000.21678321678,113.381127789748,1029.29370629371,17422.1685177088,121.833346277684,41.5264972273286,31.1371316309575,0.711198398283594,0.97077563894979,35.579386245426,0.750433862218665,"Ta07156","Oa067AA086693_seed_lot",8.5981,0.3337,NA,NA,8.9318,0.3337,428.528618519628
"1034","4306",63,55433.5,879.896825396825,105.420209803057,903.793650793651,7205.78658819199,114.377564891936,39.3033576238723,29.0760313972594,0.721659177209531,0.97380472663724,33.412311680834,0.744396054457492,"Ta07387","Oa072AA086830_seed_lot",0.0031,0.1176,NA,NA,0.1207,0.1176,535.714285714286
"1035","4307",114,39967.5,350.592105263158,201.058961609067,367.802631578947,8162.57041275501,71.6014948487282,24.8786753855254,17.7614598148748,0.659394735001248,0.948436730013384,20.2248843994922,0.71970908060515,"Ta06944","Oa057AA086429_seed_lot",6.3871,0.0643,NA,NA,6.4514,0.0643,1772.93934681182
"1036","4308",131,120989.5,923.583969465649,113.437498085133,952.942748091603,15457.3002084494,117.994658079766,41.0664558847442,29.1656680143516,0.711205671899928,0.968862364355688,34.188795287904,0.711343469555701,"Ta07627","Oa079AA087039_seed_lot",1.8418,0.2568,NA,NA,2.0986,0.2568,510.1246105919
"1037","4309",26,17418.5,669.942307692308,193.38326333595,689.730769230769,2562.46628248692,98.556395480266,34.156255868765,24.9548919567695,0.696325818260958,0.964594898299798,28.6569694950728,0.72384572324722,"Ta08160","Oa096AA087503_seed_lot",0.1223,0.0369,NA,NA,0.1592,0.0369,704.607046070461
"1038","4310",81,79946.5,986.993827160494,147.46907501717,1018.91975308642,9855.02955687046,121.667031566302,42.1688806981216,30.1725538630544,0.706589744702106,0.96686559870518,35.2654167442005,0.714695477919934,"Ta07632","Oa079AA087039_seed_lot",1.8279,0.1752,NA,NA,2.0031,0.1752,462.328767123288
"1039","4311",135,127038,941.022222222222,106.128000487912,969.618518518518,15992.9642051458,118.466401519599,40.2237135569255,30.395140697338,0.720448226470976,0.97060281425789,34.5596244091448,0.75865101691358,"Ta07631","Oa079AA087039_seed_lot",1.0319,1.0843,NA,0.3077,2.1162,0.3077,438.739031524212
"1040","4312",92,78667.5,855.08152173913,139.492354297822,880.989130434783,10321.2448515892,112.187444039013,37.3775364316028,29.5086771197941,0.711087215503668,0.96942007031364,32.8221567927441,0.791678247528444,"Ta07479","Oa074AA086884_seed_lot",2.0109,0.1672,NA,NA,2.1781,0.1672,550.239234449761
"1041","4313",148,114788,775.594594594595,212.252403585273,799.114864864865,15790.5621829033,106.69298772232,36.5270569131181,27.198556023675,0.715590078185244,0.971583392401732,31.1542418314338,0.748304622742459,"Ta07480","Oa074AA086884_seed_lot",0.5197,0.2248,NA,NA,0.7445,0.2248,658.362989323843
"1042","4314",40,19919,497.975,198.939301076536,514.3875,3383.6937609911,84.5923440247774,28.1104099273682,22.6231312036514,0.694258168950132,0.958678896228426,24.5598947105288,0.798352736937223,"Ta07468","Oa074AA086884_seed_lot",1.2298,0.0333,NA,NA,1.2631,0.0333,1201.2012012012
"1043","4315",69,57265,829.927536231884,73.5055657837794,853.391304347826,7673.64148151875,111.21219538433,38.2648970009624,28.1598943074544,0.713319493662643,0.972536605918444,32.4763097367272,0.738145812919371,"Ta07470","Oa074AA086884_seed_lot",2.1452,0.119,NA,NA,2.2642,0.119,579.831932773109
"1044","4316",60,34692.5,578.208333333333,236.744414350136,599.758333333333,5497.4838616848,91.62473102808,32.2319744427999,23.7415565133095,0.65385431232862,0.930320598516972,26.0497131718028,0.73155981854063,"Ta07340","Oa071AA086808_seed_lot",0.6069,0.0729,NA,NA,0.6798,0.0729,823.045267489712
"1045","4317",36,30532.5,848.125,269.07923355133,877.222222222222,4002.0583306551,111.168286962642,37.5567826959822,28.6593248844147,0.705238466516797,0.968526651995502,32.3616734457027,0.771066482916091,"Ta07265","Oa070AA086772_seed_lot",3.4934,0.0644,NA,NA,3.5578,0.0644,559.006211180124
"1046","4318",5,2535,507,255.010538997901,527.4,430.818321585655,86.163664317131,29.0019641876221,22.0531776428223,0.67989907534794,0.958686387828668,24.7063019047265,0.777865282917808,"Ta06892","Oa055AA086362_seed_lot",0.2173,0.0055,NA,NA,0.2228,0.0055,909.090909090909
"1047","4319",34,10128,297.882352941176,197.958828701734,311.411764705882,2220.55250656605,65.3103678401779,22.4679868922514,16.7652390984928,0.681860174728472,0.953152583225242,18.5810771193564,0.751538222806871,"Ta06890","Oa055AA086362_seed_lot",3.3468,0.0149,NA,NA,3.3617,0.0149,2281.87919463087
"1048","4320",37,26977,729.108108108108,354.889069818833,765.621621621622,3875.99231433868,104.756549036181,36.1629213900179,25.6460955336287,0.679154794229739,0.949225877990336,29.528135862819,0.71588995891192,"Ta06948","Oa057AA086429_seed_lot",3.9291,0.0527,NA,NA,3.9818,0.0527,702.087286527514
"1049","4331",36,30503.5,847.319444444444,71.9977333748161,868.666666666667,3996.60248720646,111.016735755735,37.0248477723863,29.5399382909139,0.726907659543776,0.97546805727021,32.8162867348636,0.799202095100828,"Ta07905","Oa087AA087249_seed_lot",0.9068,0,NA,NA,0.9068,0.9068,39.7000441111601
"1050","4343",3,2114.5,704.833333333333,35.5117351495718,718.5,302.007140994072,100.669046998024,34.1943906148275,26.6921895345052,0.743316863815334,0.980922696743161,29.9507213321773,0.780496225776293,"Ta07732","Oa082AA087123_seed_lot",0.0037,0,NA,NA,0.0037,0.0037,810.810810810811
"1051","4345",62,51147,824.951612903226,85.7071696638159,852.943548387097,6927.77944684029,111.738378174843,37.2047669810634,28.9283304522114,0.708557017629342,0.967173059634751,32.3643008453879,0.778307612404378,"Ta08080","Oa093AA087415_seed_lot",6.4132,0,NA,NA,6.4132,6.4132,9.6675606561467
"1052","4346",21,18842,897.238095238095,106.493382311721,928.97619047619,2458.05711913109,117.050339006242,40.538146791004,28.9777599516369,0.72035972603179,0.965943105479937,33.7388043975928,0.720222901990315,"Ta07894","Oa086AA087244_seed_lot",0.04,0,NA,NA,0.04,0.04,525
"1053","4347",51,35365,693.43137254902,193.805547382108,722.666666666667,5208.48176896572,102.127093509132,33.6940020018933,26.6496602507199,0.688332312186494,0.951190875537148,29.1819921084788,0.784811701543142,"Ta06707","K1801_R9_C24_Ta04704_seed_lot",0.1799,0,NA,NA,0.1799,0.1799,283.49082823791
"1054","4348",56,51362,917.178571428571,154.53629843007,947.75,6537.87281012535,116.747728752238,38.1952249322619,31.3397499152592,0.713856129779458,0.966301400040952,34.028046149808,0.8223142729672,"Ta07808","Oa084AA087183_seed_lot",2.9321,0,NA,NA,2.9321,2.9321,19.0989393267624
"1055","4351",58,36410.5,627.76724137931,63.5231837438762,647.913793103448,5592.59655511379,96.4240785364447,31.4209041924312,26.1409106747857,0.715431443551715,0.969469202921424,28.2350447629002,0.834035237574719,NA,NA,3.1669,0,NA,NA,3.1669,3.1669,18.3144399886324
"1056","4352",68,49761,731.779411764706,77.255023618375,754.794117647059,7058.49012041092,103.801325300161,34.0221904586343,28.085081913892,0.721593731945666,0.969745904418248,30.4810166825393,0.826703536024016,"Ta07589","Oa077AA086971_seed_lot",1.697,0,NA,NA,1.697,1.697,40.0707130229817
"1057","4357",42,31521.5,750.511904761905,44.6239692912652,770.464285714286,4407.19541060925,104.933224062125,35.5769014812651,27.26828956604,0.726457641089403,0.974250462746427,30.8992323609944,0.76857578057247,"Ta07292","Oa070AA086791_seed_lot",2.5444,0,NA,NA,2.5444,2.5444,16.5068385473982
"1058","4367",50,45386,907.72,54.5799507182643,930.99,5755.08897709846,115.101779541969,37.732643737793,31.0789302825928,0.726411198639309,0.975000368732779,33.9809360797546,0.824555937639526,"Ta07826","Oa085AA087189_seed_lot",1.9903,0,NA,NA,1.9903,1.9903,25.1218409285032
"1059","4369",91,62648.5,688.445054945055,68.8860754575364,707.373626373626,9090.51571190357,99.8957770538854,32.1120105785328,27.8237554319612,0.730545921702113,0.973370297566612,29.5689784333366,0.868243529464766,"Ta06556","K1801_R6_C14_Ta04877_seed_lot",0.732,0,NA,NA,0.732,0.732,124.31693989071
"1060","4370",40,22851,571.275,100.788617972569,589.3875,3658.99736821651,91.4749342054129,30.0990686416626,24.5220630645752,0.712709665461124,0.969620908468667,26.8870080821092,0.816539993526304,"Ta07037","Oa062AA086548_seed_lot",0.123,0,NA,NA,0.123,0.123,325.20325203252
"1061","4374",63,42088,668.063492063492,77.7330778215349,688.174603174603,6239.62302517891,99.0416353203001,32.4469436463856,26.7110704997229,0.718293953997015,0.970924026582744,29.1137150476445,0.825924267452257,"Ta07000","Oa060AA086501_seed_lot",0.5487,0,NA,NA,0.5487,0.5487,114.816839803171
"1062","4378",63,52540,833.968253968254,72.5960361163433,862.801587301587,7078.91652929783,112.363754433299,37.9772830539279,28.5564062330458,0.709362261728296,0.967125302163665,32.5560217659852,0.753416435962311,"Ta06939","Oa057AA086429_seed_lot",0.8908,0,NA,NA,0.8908,0.8908,70.7229456668163
"1063","4381",137,140359,1024.51824817518,114.337018102945,1055.79197080292,17073.5268199444,124.624283357258,43.5125319487857,30.5886159465261,0.707658701124079,0.970286653498317,36.0569268670898,0.706236132680868,"Ta07634","Oa079AA087039_seed_lot",0.4499,0.8904,NA,0.2811,1.3403,0.2811,487.371042333689
"1064","4399",53,47632.5,898.72641509434,88.1888579892027,928.132075471698,6128.89510583878,115.639530298845,38.345725221454,30.6946288414721,0.715131393395137,0.96840672056928,33.7861248625118,0.801810553075392,"Ta07925","Oa087AA087252_seed_lot",8.4623,0,NA,NA,8.4623,8.4623,6.26307268709452
"1065","4400",90,78606,873.4,72.6147367963281,899.3,10224.5270283222,113.605855870247,37.3552259657118,30.2951782862345,0.720664976807811,0.971338642540623,33.3184877837371,0.812388755398292,"Ta07944","Oa088AA087289_seed_lot",3.2758,0,NA,NA,3.2758,3.2758,27.4742047744063
"1066","4402",70,48774.5,696.778571428571,106.302195558409,715.2,7020.27186286449,100.289598040921,32.5514513015747,27.5487040996552,0.720611410460006,0.973025918689191,29.6604789174832,0.845464638037057,"Ta07001","Oa060AA086501_seed_lot",0.7951,0,NA,NA,0.7951,0.7951,88.0392403471261
"1067","4404",37,29086,786.108108108108,83.3459269763289,804.351351351351,3941.73242926598,106.53330889908,35.0079722533355,29.0948355906718,0.728905652102499,0.977376706604392,31.5943532744707,0.833899582716073,"Ta08147","Oa095AA087488_seed_lot",0.8207,0,NA,NA,0.8207,0.8207,45.0834653344706
"1068","4408",64,60526,945.71875,104.700399288212,983.6328125,7746.87193143368,121.044873928651,41.3336151242256,29.8593238890171,0.699562740908178,0.962264241482001,34.6483877857684,0.726190797224072,"Ta07780","Oa084AA087163_seed_lot",2.2228,0,NA,NA,2.2228,2.2228,28.7925139463739
"1069","4409",70,65012.5,928.75,130.717660949307,963.078571428571,8299.1877270937,118.559824672767,38.5568703515189,31.2657308237893,0.701686505711284,0.960106889732721,34.2270286694639,0.80905115434594,"Ta07654","Oa079AA087045_seed_lot",0.3896,0,NA,NA,0.3896,0.3896,179.671457905544
"1070","4411",52,39507.5,759.759615384615,69.7162660278703,781.182692307692,5535.36610686779,106.449348208996,36.585937169882,26.885072524731,0.713722239446884,0.972633101314792,31.0694227561489,0.73797258265952,"Ta07390","Oa072AA086830_seed_lot",0.8674,0,NA,NA,0.8674,0.8674,59.9492736914918
"1071","4412",44,33974.5,772.147727272727,95.7303370754279,793.431818181818,4709.38631522655,107.03150716424,36.8283822319724,27.226757179607,0.715289774199193,0.973159725222819,31.297729917432,0.743858864425156,"Ta07335","Oa071AA086808_seed_lot",0.7225,0,NA,NA,0.7225,0.7225,60.8996539792387
"1072","4413",53,54248,1023.54716981132,79.9950878390321,1053.93396226415,6577.06876754761,124.09563712354,42.2128878179586,31.5998011175192,0.71308666353901,0.971255499082835,36.072419975151,0.750248429175386,"Ta07660","Oa079AA087045_seed_lot",7.8417,0,NA,NA,7.8417,7.8417,6.75873853883724
"1073","4415",21,19681,937.190476190476,149.173009974197,965.166666666667,2472.199254632,117.723774030095,40.1179782322475,30.2392782483782,0.725033545107988,0.971134774304691,34.4338618716056,0.75621552953624,"Ta07214","Oa068AA086727_seed_lot",0.0498,0,NA,NA,0.0498,0.0498,421.686746987952
"1074","4419",75,52800.5,704.006666666667,67.8147562936797,725.94,7662.20288813114,102.162705175082,33.9259262593587,26.9405633036296,0.716194768042445,0.969882735673019,29.9046163575593,0.795771916822306,"Ta07528","Oa076AA086940_seed_lot",1.6258,0,NA,NA,1.6258,1.6258,46.1311354410137
"1075","4423",74,56793.5,767.47972972973,77.9039380011713,787.743243243243,7825.19783294201,105.745916661379,34.9633591368392,28.3681735476932,0.72699238471746,0.974379473291261,31.2190016375392,0.813313384973414,"Ta08023","Oa090AA087345_seed_lot",14.2021,0,NA,NA,14.2021,14.2021,5.21049703917026
"1076","4424",78,52702.5,675.673076923077,55.284026187033,694.00641025641,7758.22727108002,99.4644521933336,33.3712425231934,26.172229155516,0.720933235779055,0.973553772370458,29.3069426612366,0.786081550807854,"Ta07478","Oa074AA086884_seed_lot",1.649,0,NA,NA,1.649,1.649,47.301394784718
"1077","4425",65,51327.5,789.653846153846,166.815109174914,817.284615384615,7023.90433299541,108.060066661468,34.8816574390118,29.2279836948101,0.700941563946579,0.962879428106221,31.3765559317533,0.831990804119433,"Ta07157","Oa067AA086693_seed_lot",0.533,0,NA,NA,0.533,0.533,121.951219512195
"1078","4429",27,16776.5,621.351851851852,332.413864343798,652.814814814815,2587.9810012579,95.8511481947369,31.6196641568784,24.3137778882627,0.628621752519128,0.917407140367792,26.5054926399079,0.748062576480367,"Ta07765","Oa083AA087156_seed_lot",0.0344,0,"Lost in Threashing",NA,0.0344,0.0344,784.883720930233
"1079","4432",76,56256,740.210526315789,90.6483043841378,765.25,7989.86687791348,105.129827340967,34.5474403782895,27.9094939733806,0.713677076209073,0.967652273932141,30.6428710373265,0.811170613472828,"Ta07388","Oa072AA086830_seed_lot",0.4335,0,NA,NA,0.4335,0.4335,175.317185697809
"1080","4436",66,47523,720.045454545455,65.5176856495033,745.106060606061,6853.29415857792,103.837790281484,34.6666360623909,26.9874764644738,0.710221878567079,0.966456103226802,30.2473735906333,0.779361945273721,"Ta06835","Oa054AA086336_seed_lot",1.5775,0,NA,NA,1.5775,1.5775,41.838351822504
"1081","4437",0,0,0,0,0,0,0,0,0,0,0,0,0,"Ta07884","Oa086AA087218_seed_lot",0,0,"No seed",NA,0,0,NA
"1082","4438",4,3943,985.75,51.0530769559159,1022.75,491.587875366211,122.896968841553,41.4021692276001,31.0243129730225,0.696688091548719,0.964251574367387,35.4182342259852,0.74946460327682,"Ta08033","Oa091AA087379_seed_lot",0.0088,0,NA,NA,0.0088,0.0088,454.545454545455
"1083","4439",68,45045,662.426470588235,58.8904412020259,683.419117647059,6716.24033653736,98.7682402431965,32.1909333958345,26.8940448480494,0.718864520675604,0.969640327089127,29.0131794995286,0.83787121761779,"Ta07383","Oa072AA086830_seed_lot",0.8838,0,NA,NA,0.8838,0.8838,76.9404842724598
"1084","4440",52,46373,891.788461538462,69.3112011824311,920.798076923077,6027.11336386204,115.906026228116,39.552666590764,29.3813562026391,0.712721200612364,0.968603085813435,33.6716496440882,0.745212338472818,"Ta08068","Oa092AA087405_seed_lot",6.4092,0,NA,NA,6.4092,6.4092,8.11333707795045
"1085","4442",38,35152,925.052631578947,147.260744547824,958.631578947368,4531.66344916821,119.2543012939,41.6269918742933,28.8292575635408,0.702870571364412,0.9652339349856,34.2061992238011,0.697821836342827,"Ta08083","Oa093AA087425_seed_lot",0.079,0,NA,NA,0.079,0.079,481.012658227848
"1086","4444",65,44621.5,686.484615384615,46.0913638560998,707.576923076923,6552.45859706402,100.807055339446,33.53294874338,26.7509766211877,0.719466827394759,0.970526256307276,29.5478034857907,0.79981261888996,"Ta07293","Oa070AA086791_seed_lot",4.4535,0,NA,NA,4.4535,4.4535,14.5952621533625
"1087","4445",55,40222.5,731.318181818182,89.7808217805783,754.418181818182,5737.73363935947,104.322429806536,35.1642188679088,26.9851487246427,0.711428866376909,0.969645379373497,30.4607999473056,0.770242043931826,"Ta07886","Oa086AA087218_seed_lot",0.8776,0,NA,NA,0.8776,0.8776,62.6709206927985
"1088","4446",57,38101.5,668.447368421053,58.3923524385537,690.350877192982,5704.27779424191,100.075049021788,33.345695830228,26.1920634821842,0.706772289053076,0.968619724961769,29.1458436321724,0.789475238119497,"Ta06881","Oa055AA086362_seed_lot",3.0223,0,NA,NA,3.0223,3.0223,18.8598087549217
"1089","4448",64,41389.5,646.7109375,95.9391260655331,667.6328125,6258.20881545544,97.7845127414912,32.3804532885551,25.8969797492027,0.714957603984286,0.968967125475263,28.6158622644985,0.802029449301311,"Ta06887","Oa055AA086362_seed_lot",0.9085,0,NA,NA,0.9085,0.9085,70.4457897633462
"1090","4450",77,86880,1128.31168831169,127.487281072545,1166.38961038961,10022.9879243374,130.168674342044,42.8208821284307,34.2302996647822,0.715761162510483,0.96751658643224,37.8421637802794,0.800820307590494,"Ta07744","Oa083AA087138_seed_lot",0.7772,0,NA,NA,0.7772,0.7772,99.0735975295934
"1091","4451",79,79540.5,1006.8417721519,87.6392863661493,1054.49367088608,10053.4071930647,127.258318899553,44.6359655645829,29.6379221904127,0.687299271081436,0.95496703842492,35.7706241103907,0.664861452527278,"Ta07895","Oa086AA087244_seed_lot",8.329,0,NA,NA,8.329,8.329,9.48493216472566
"1092","4452",59,57475,974.152542372881,91.1364198292152,1004.21186440678,7094.4312441349,120.244597358219,39.8535593323788,31.8805180242506,0.7231514504016,0.970246955689387,35.180491421241,0.802212725602566,"Ta06949","Oa058AA086457_seed_lot",0.7707,0,NA,NA,0.7707,0.7707,76.5537822758531
"1093","4453",76,68302,898.710526315789,91.9574634693634,928.960526315789,8795.64565837383,115.732179715445,38.2050076283907,30.529132566954,0.716208054156363,0.967564748074652,33.7817251832206,0.800864134129948,"Ta07996","Oa090AA087339_seed_lot",0.2389,0,NA,NA,0.2389,0.2389,318.124738384261
"1094","4454",54,48316.5,894.75,127.673106681914,924.851851851852,6210.83623182774,115.015485774588,38.2365291736744,30.2182144412288,0.715211102381796,0.966436484214241,33.5942655128718,0.788384643524307,"Ta06777","Oa051AA086261_seed_lot",0.9196,0,NA,NA,0.9196,0.9196,58.721183123097
"1095","4455",58,41264.5,711.456896551724,81.2238235556949,730.836206896552,5928.78746163845,102.220473476525,34.3871951267637,26.8138675031991,0.72272653112679,0.973550934739714,30.0494615943515,0.780394831072408,"Ta07494","Oa074AA086889_seed_lot",1.3654,0,NA,NA,1.3654,1.3654,42.4783946096382
"1096","4456",37,25084,677.945945945946,176.940698783197,699.067567567568,3680.91410398483,99.4841649725631,33.2466520876498,25.9829874811946,0.705070094667772,0.961784124253956,28.9426584055714,0.773252947960372,"Ta06984","Oa059AA086482_seed_lot",0.0883,0,NA,NA,0.0883,0.0883,419.026047565119
"1097","4457",67,50925,760.074626865672,70.508878321862,784.589552238806,7107.80383098125,106.086624343004,34.6060382501403,28.6829472157493,0.719155614140095,0.969090407542455,31.0757225957142,0.833299042229983,"Ta06530","K1801_R5_C52_Ta04612_seed_lot",0.7021,0,NA,NA,0.7021,0.7021,95.4280017091583
"1098","4458",71,57198,805.605633802817,59.2973689787906,838.880281690141,7853.70036220551,110.615498059232,35.955843052394,29.324152879312,0.707430155550367,0.960692560737799,32.005618135276,0.817177489805252,"Ta07543","Oa076AA086948_seed_lot",12.1227,0,NA,NA,12.1227,12.1227,5.85678108012242
"1099","4459",10,10142.5,1014.25,148.426422101248,1048.3,1237.09962701797,123.709962701797,41.6590942382812,31.6970031738281,0.712372505895371,0.966861507290601,35.8370968677977,0.762215118501772,"Ta07189","Oa068AA086723_seed_lot",0.0232,0,NA,NA,0.0232,0.0232,431.034482758621
"1100","4460",65,48824,751.138461538462,217.022923394848,777.415384615385,6799.61292088032,104.609429552005,34.5293872246375,27.6855558028588,0.712891589066975,0.965287793591773,30.3704412447937,0.79813456106674,"Ta07981","Oa089AA087304_seed_lot",4.4535,0,NA,NA,4.4535,4.4535,14.5952621533625
"1101","4461",50,32348.5,646.97,86.2326829702341,664.77,4842.49901437759,96.8499802875519,31.8608170318603,26.2811681365967,0.725669407749303,0.973339944304649,28.6383318507134,0.82770797279161,"Ta07074","Oa063AA086592_seed_lot",0.2413,0,NA,NA,0.2413,0.2413,207.210940737671
"1102","4462",60,46693,778.216666666667,61.9020115953272,802.483333333333,6449.38752782345,107.489792130391,35.3172565460205,28.5756278991699,0.714494235168761,0.970160747876125,31.4532910478008,0.810071599496042,"Ta06341","K1801_R1_C11_Ta04641_seed_lot",0.6639,0,NA,NA,0.6639,0.6639,90.3750564844103
"1103","4463",44,38470.5,874.329545454545,112.2814126131,900.125,5003.15081954002,113.707973171364,38.1419713713906,29.6926536993547,0.718913387738515,0.971302327079574,33.2977741872877,0.780795687735087,"Ta07640","Oa079AA087041_seed_lot",0.2271,0,NA,NA,0.2271,0.2271,193.74724790841
"1104","4464",53,40095.5,756.518867924528,90.4861316543628,779.575471698113,5605.08183550835,105.756261047327,35.2087153308796,27.8742638713909,0.721386519142682,0.970729963077867,30.9802931110517,0.794442320002389,"Ta07058","Oa063AA086588_seed_lot",7.3989,0,NA,NA,7.3989,7.3989,7.16322696617065
"1105","4465",87,86806.5,997.775862068965,113.241708937756,1028.4367816092,10642.0143997669,122.322004595022,41.0300103330064,31.5410231228532,0.714653914456714,0.97021137830534,35.5813585256045,0.770992488095307,"Ta07725","Oa082AA087123_seed_lot",0.6719,0,NA,NA,0.6719,0.6719,129.483554100313
"1106","4466",53,35354.5,667.066037735849,54.9463932581154,685.188679245283,5228.43003702164,98.6496233400309,32.5436299521968,26.5961001414173,0.720495929224233,0.973662057973453,29.1185666571792,0.818102467362075,"Ta07555","Oa076AA086961_seed_lot",2.0134,0,NA,NA,2.0134,2.0134,26.3236316678256
"1107","4467",58,58129,1002.22413793103,110.161371760664,1039.56034482759,7166.71551799774,123.564060655133,40.5925431744806,32.5049985688308,0.708316936291715,0.964363847920825,35.6692378198285,0.8015300332191,"Ta07641","Oa079AA087041_seed_lot",0.4291,0,NA,NA,0.4291,0.4291,135.166627825682
"1108","4468",80,57157,714.4625,68.0801266100505,734.2125,8179.3471082449,102.241838853061,33.7271054983139,27.4249662399292,0.722917706449947,0.973220024914234,30.1271348640233,0.816984128794346,"Ta06370","K1801_R2_C11_Ta04388_seed_lot",0.8908,0,NA,NA,0.8908,0.8908,89.8069151324652
"1109","4469",9,5976,664,59.2790013411157,685.333333333333,892.40619635582,99.1562440395355,33.2252871195475,25.9229808383518,0.703104664247905,0.969168666488217,29.0502623276828,0.781779867883607,"Ta07993","Oa090AA087339_seed_lot",0.0148,0,NA,NA,0.0148,0.0148,608.108108108108
"1110","4470",20,11953,597.65,127.48344577775,619.35,1888.32711064816,94.4163555324078,31.7692253112793,24.2883018970489,0.697375423340755,0.96096724487036,27.2971988453333,0.757430592406727,"Ta07753","Oa083AA087145_seed_lot",0.026,0,NA,NA,0.026,0.026,769.230769230769
"1111","4472",80,49855,623.1875,83.934361598585,644.575,7710.93080544472,96.386635068059,32.3216717720032,25.0875778436661,0.708406120118107,0.966690798680719,28.0782455376961,0.777152349689036,"Ta06821","Oa054AA086329_seed_lot",0.6868,0,NA,NA,0.6868,0.6868,116.48223645894
